109,47,77,48,44,27,14,2219,2588,2796
173,132,156,17,33,29,29,2713,718,1126
76,72,184,90,75,62,704,3406,1428,375
71,142,249,196,79,44,775,2866,372,368
35,81,432,470,285,20,824,2804,1246,885
27,25,171,681,1390,1322,3985,3603,1226,104
60,98,114,188,482,421,2333,744,519,230
0,0,1241,1468,614,211,3051,829,222,307
0,0,337,2378,3031,1985,2987,1611,1104,411
0,0,0,607,1001,665,283,428,377,153
