109,47,77,48,44,27,14,2430,2824,3070
173,132,156,17,33,29,29,2979,782,1225
76,72,184,90,75,62,747,3711,1494,390
71,142,249,196,79,44,851,3174,388,374
35,81,432,472,295,20,884,3061,1322,915
27,25,171,688,1442,1393,4324,3880,1278,104
60,98,114,188,501,429,2566,787,536,231
0,0,1423,1676,665,214,3307,877,228,310
0,0,374,2677,3357,2194,3249,1703,1137,417
0,0,0,683,1096,720,305,449,384,157
